source_id,symbol,source_kind,file,document_date,official_url,sha256,evidence_role,historical_capability,evidence_grade,validation_status,note
szse-ann-002067-all-p4-20250806,002067,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002067/szse_announcements_002067_all_p04.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,0dd18ba34e4bf44e322cf2b225dbc65dc3c73a4a769dfe42aa012b5fabc30aef,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002067-riskwarning-p1-20250806,002067,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002067/szse_announcements_002067_riskwarning_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,623a2b4aa0de75d0685242ca41fe14e9eadb493315e17194845035fa58c6ef83,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002067-namechange-p1-20250806,002067,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002067/szse_announcements_002067_namechange_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,623a2b4aa0de75d0685242ca41fe14e9eadb493315e17194845035fa58c6ef83,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002067-cancel_riskwarning-p1-20250806,002067,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002067/szse_announcements_002067_cancel_riskwarning_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,623a2b4aa0de75d0685242ca41fe14e9eadb493315e17194845035fa58c6ef83,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002067-delisting-p1-20250806,002067,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002067/szse_announcements_002067_delisting_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,623a2b4aa0de75d0685242ca41fe14e9eadb493315e17194845035fa58c6ef83,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
official-ann-002067-baseline-2025-08-02,002067,company_announcement_pdf,data/manual/stage8/security_status/sources/SZ/002067/official_announcement_2025-08-02_baseline_35a32e52.pdf,2025-08-02,https://disc.static.szse.cn/disc/disk03/finalpage/2025-08-01/b802c8f6-3c3d-45c8-b713-066ba1890f23.PDF,4bbf94d9924ab54bb303040738837e9cef091baa2efc2a3c38998624082bfa41,BOUNDARY_ATTEMPT_INVALID,NO_STATUS_SNAPSHOT,INVALID_FOR_BOUNDARY,REJECTED,普通上市公司公告PDF不能单独证明NON_ST；按纠正后的证据标准，不得作为2025-07-25或2026-07-27边界状态证据。
official-ann-002067-end-2026-07-11,002067,company_announcement_pdf,data/manual/stage8/security_status/sources/SZ/002067/official_announcement_2026-07-11_end_b98d05fc.pdf,2026-07-11,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-11/83e501c5-d03e-4b21-b695-74709b5a8e6b.PDF,ecba26443f888a8eb88668814489efd1dcc7230ded26483f14e556e62983e1eb,BOUNDARY_ATTEMPT_INVALID,NO_STATUS_SNAPSHOT,INVALID_FOR_BOUNDARY,REJECTED,普通上市公司公告PDF不能单独证明NON_ST；按纠正后的证据标准，不得作为2025-07-25或2026-07-27边界状态证据。
szse-stock-list-002129-20260806,002129,exchange_stock_list,data/manual/stage8/security_status/sources/SZ/002129/szse_stock_list_002129_2026-08-06.json,2026-08-06,https://www.szse.cn/api/report/ShowReport/data?SHOWTYPE=JSON&CATALOGID=1110&TABKEY=tab1&txtDMorJC=002129&PAGENO=1&random=0.677945952647346139,fbb16beb8c560965edce2cc829560a9eaac3ef733c901cd655b525d658e6f26a,CURRENT_STATUS_SUPPORT_ONLY,CURRENT_ONLY,CURRENT_ONLY,NOT_BOUNDARY_EVIDENCE,交易所股票列表或风险警示板为当前快照，响应无业务日期且接口无历史日期参数，不能映射至2025-07-25或2026-07-27。
szse-ann-002129-all-p1-20250806,002129,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002129/szse_announcements_002129_all_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,3ed777df366036bc24ad0314fad60b2d68ec46929ab4a573260ec20d87d116ce,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002129-all-p2-20250806,002129,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002129/szse_announcements_002129_all_p02.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,dc8d75060711912d1e339b417e52111804bebb6ba8e41b2089ff3761e3d90ce6,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002129-all-p3-20250806,002129,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002129/szse_announcements_002129_all_p03.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,993e140bb6a61fd6cb5e97e398b2059a79e8792b9fa196c0cf65f799b1825bb9,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002129-riskwarning-p1-20250806,002129,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002129/szse_announcements_002129_riskwarning_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,623a2b4aa0de75d0685242ca41fe14e9eadb493315e17194845035fa58c6ef83,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002129-namechange-p1-20250806,002129,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002129/szse_announcements_002129_namechange_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,623a2b4aa0de75d0685242ca41fe14e9eadb493315e17194845035fa58c6ef83,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002129-cancel_riskwarning-p1-20250806,002129,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002129/szse_announcements_002129_cancel_riskwarning_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,623a2b4aa0de75d0685242ca41fe14e9eadb493315e17194845035fa58c6ef83,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002129-delisting-p1-20250806,002129,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002129/szse_announcements_002129_delisting_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,623a2b4aa0de75d0685242ca41fe14e9eadb493315e17194845035fa58c6ef83,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
official-ann-002129-baseline-2025-08-23,002129,company_announcement_pdf,data/manual/stage8/security_status/sources/SZ/002129/official_announcement_2025-08-23_baseline_1d303736.pdf,2025-08-23,https://disc.static.szse.cn/disc/disk03/finalpage/2025-08-23/7f2df0d5-5a22-4824-a5a2-ecf16e70ac31.PDF,50ce338aa6efa405624d9b637d7c240b8edbb0e48cf5d796c70e1ec69dc55bb2,BOUNDARY_ATTEMPT_INVALID,NO_STATUS_SNAPSHOT,INVALID_FOR_BOUNDARY,REJECTED,普通上市公司公告PDF不能单独证明NON_ST；按纠正后的证据标准，不得作为2025-07-25或2026-07-27边界状态证据。
official-ann-002129-end-2026-07-21,002129,company_announcement_pdf,data/manual/stage8/security_status/sources/SZ/002129/official_announcement_2026-07-21_end_4f0a0c2e.pdf,2026-07-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-21/b7d19fa6-458b-4f1c-9d98-8d8462f8f902.PDF,558b12eaf6a63b185a54cd756e60c9cc8c15678e5254a0faff131652663c234b,BOUNDARY_ATTEMPT_INVALID,NO_STATUS_SNAPSHOT,INVALID_FOR_BOUNDARY,REJECTED,普通上市公司公告PDF不能单独证明NON_ST；按纠正后的证据标准，不得作为2025-07-25或2026-07-27边界状态证据。
szse-stock-list-002230-20260806,002230,exchange_stock_list,data/manual/stage8/security_status/sources/SZ/002230/szse_stock_list_002230_2026-08-06.json,2026-08-06,https://www.szse.cn/api/report/ShowReport/data?SHOWTYPE=JSON&CATALOGID=1110&TABKEY=tab1&txtDMorJC=002230&PAGENO=1&random=0.762020801770172507,7418b7b1414502a1fdf2865e90e9757de9257da61d1ebec925e9530d76f7112b,CURRENT_STATUS_SUPPORT_ONLY,CURRENT_ONLY,CURRENT_ONLY,NOT_BOUNDARY_EVIDENCE,交易所股票列表或风险警示板为当前快照，响应无业务日期且接口无历史日期参数，不能映射至2025-07-25或2026-07-27。
szse-ann-002230-all-p1-20250806,002230,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002230/szse_announcements_002230_all_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,cc2d08238ade6a1c0f8ad4e76c60c6f3ca5f717e5ed571c91cbc9d11609cc82d,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002230-all-p2-20250806,002230,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002230/szse_announcements_002230_all_p02.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,4c30a611972e6c62aa7608acd14bd3a08a18e2d9793510e49ad0924abc3e4ba4,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002230-all-p3-20250806,002230,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002230/szse_announcements_002230_all_p03.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,7c9ede9a34a5808649e9e51b4d8f34af4099398c2063ed7d32c5afe9d5301651,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002230-all-p4-20250806,002230,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002230/szse_announcements_002230_all_p04.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,a5ddd4c77ca56c625785278f2487e6335b34db538965937ec14a2c7b5210e34b,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002230-riskwarning-p1-20250806,002230,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002230/szse_announcements_002230_riskwarning_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,623a2b4aa0de75d0685242ca41fe14e9eadb493315e17194845035fa58c6ef83,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002230-namechange-p1-20250806,002230,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002230/szse_announcements_002230_namechange_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,623a2b4aa0de75d0685242ca41fe14e9eadb493315e17194845035fa58c6ef83,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002230-cancel_riskwarning-p1-20250806,002230,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002230/szse_announcements_002230_cancel_riskwarning_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,623a2b4aa0de75d0685242ca41fe14e9eadb493315e17194845035fa58c6ef83,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
szse-ann-002230-delisting-p1-20250806,002230,announcement_search_result,data/manual/stage8/security_status/sources/SZ/002230/szse_announcements_002230_delisting_p01.json,2025-07-25,https://www.szse.cn/api/disc/announcement/annList,623a2b4aa0de75d0685242ca41fe14e9eadb493315e17194845035fa58c6ef83,EVENT_SEARCH_SUPPORT_ONLY,EVENT_SEARCH_ONLY,EVENT_SEARCH_ONLY,NOT_BOUNDARY_EVIDENCE,公告检索支持按START_DATE/END_DATE查询公告发布日期，但只反映公告事件，不能证明历史证券状态快照。
official-ann-002230-baseline-2025-08-22,002230,company_announcement_pdf,data/manual/stage8/security_status/sources/SZ/002230/official_announcement_2025-08-22_baseline_d24a2b86.pdf,2025-08-22,https://disc.static.szse.cn/disc/disk03/finalpage/2025-08-22/ad0a14ab-6bfc-43d6-b561-eb3c9d2bfcd4.PDF,341cf680de949b3522d1ae5cb4296eb4fe24f2cde5816cf1ca1b5f4b7f790efd,BOUNDARY_ATTEMPT_INVALID,NO_STATUS_SNAPSHOT,INVALID_FOR_BOUNDARY,REJECTED,普通上市公司公告PDF不能单独证明NON_ST；按纠正后的证据标准，不得作为2025-07-25或2026-07-27边界状态证据。
official-ann-002230-end-2026-07-15,002230,company_announcement_pdf,data/manual/stage8/security_status/sources/SZ/002230/official_announcement_2026-07-15_end_2e3ae25d.pdf,2026-07-15,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-15/19f75dad-75b8-4c41-b297-13da10b66f8e.PDF,bb570c2aad9e41e84300af9f10d5b60755d66589e2c6c5418d97b28f0cd20742,BOUNDARY_ATTEMPT_INVALID,NO_STATUS_SNAPSHOT,INVALID_FOR_BOUNDARY,REJECTED,普通上市公司公告PDF不能单独证明NON_ST；按纠正后的证据标准，不得作为2025-07-25或2026-07-27边界状态证据。
szse-stock-list-002361-20260806,002361,exchange_stock_list,data/manual/stage8/security_status/sources/SZ/002361/szse_stock_list_002361_2026-08-06.json,2026-08-06,https://www.szse.cn/api/report/ShowReport/data?SHOWTYPE=JSON&CATALOGID=1110&TABKEY=tab1&txtDMorJC=002361&PAGENO=1&random=0.175686844715734147,a53b3501a89772261bf0b495b4343a4785b3bbd3b2f53dcdc1951a329bd2c039,CURRENT_STATUS_SUPPORT_ONLY,CURRENT_ONLY,CURRENT_ONLY,NOT_BOUNDARY_EVIDENCE,交易所股票列表或风险警示板为当前快照，响应无业务日期且接口无历史日期参数，不能映射至2025-07-25或2026-07-27。
