dataset_id,kind,symbol,market,adjust,interval,status,quality_status,row_count,min_value,max_value,listing_date,coverage_status,error_type,error_message,source,interface,attempt_count,selected_source,selection_reason,trigger_reason,blocker_category,selected_provider,selected_interface,provider_attempts,quality_result,coverage_result,requested_response_keys,used_response_keys,response_field_fallback,qfq_hfq_identical,data_path,metadata_path
profile:600231,equity_profile,600231,A,,,success,PASS,1,,,2000-05-11,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600231/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600231/metadata.json
profile:300274,equity_profile,300274,A,,,success,PASS,1,,,2011-11-02,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=300274/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=300274/metadata.json
profile:601636,equity_profile,601636,A,,,success,PASS,1,,,2011-08-12,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601636/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=601636/metadata.json
profile:002129,equity_profile,002129,A,,,success,PASS,1,,,2007-04-20,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002129/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002129/metadata.json
profile:000100,equity_profile,000100,A,,,success,PASS,1,,,2004-01-30,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=000100/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=000100/metadata.json
profile:300433,equity_profile,300433,A,,,success,PASS,1,,,2015-03-18,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=300433/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=300433/metadata.json
profile:02180.HK,equity_profile,02180.HK,HK,,,success,PASS,1,,,2019-07-10,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=02180.HK/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=02180.HK/metadata.json
profile:08365.HK,equity_profile,08365.HK,HK,,,success,PASS,1,,,2017-05-26,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=08365.HK/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=08365.HK/metadata.json
profile:08462.HK,equity_profile,08462.HK,HK,,,success,PASS,1,,,2017-07-17,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=08462.HK/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=08462.HK/metadata.json
profile:02076.HK,equity_profile,02076.HK,HK,,,success,PASS,1,,,2022-12-22,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=02076.HK/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=02076.HK/metadata.json
profile:06100.HK,equity_profile,06100.HK,HK,,,success,PASS,1,,,2018-06-29,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=06100.HK/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=06100.HK/metadata.json
profile:06919.HK,equity_profile,06919.HK,HK,,,success,PASS,1,,,2019-12-13,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=06919.HK/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=06919.HK/metadata.json
profile:09669.HK,equity_profile,09669.HK,HK,,,success,PASS,1,,,2023-04-13,,,,,,0,,,,,,,,,,,,,,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=09669.HK/data.parquet,data/raw/stage17/equity_profile/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=HK/symbol=09669.HK/metadata.json
daily:002067:raw:attempt:eastmoney,equity_daily_attempt,002067,A,raw,,failed,NOT_RUN,0,,,2006-09-15,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:002067:raw,equity_daily,002067,A,raw,,success,PASS,4808,2006-09-15,2026-08-24,2006-09-15,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002067/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002067/adjust=raw/source=sina/metadata.json
daily:002067:qfq:attempt:eastmoney,equity_daily_attempt,002067,A,qfq,,failed,NOT_RUN,0,,,2006-09-15,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:002067:qfq,equity_daily,002067,A,qfq,,success,PASS,4808,2006-09-15,2026-08-24,2006-09-15,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002067/adjust=qfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002067/adjust=qfq/source=sina/metadata.json
daily:002067:hfq:attempt:eastmoney,equity_daily_attempt,002067,A,hfq,,failed,NOT_RUN,0,,,2006-09-15,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:002067:hfq,equity_daily,002067,A,hfq,,success,PASS,4808,2006-09-15,2026-08-24,2006-09-15,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002067/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002067/adjust=hfq/source=sina/metadata.json
daily:002600:raw,equity_daily,002600,A,raw,,success,PASS,3414,2011-07-15,2026-08-24,2011-07-15,complete_to_verified_listing_date,,,eastmoney,stock_zh_a_hist,1,eastmoney,primary_passed,,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002600/adjust=raw/source=eastmoney/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002600/adjust=raw/source=eastmoney/metadata.json
daily:002600:qfq,equity_daily,002600,A,qfq,,success,PASS,3414,2011-07-15,2026-08-24,2011-07-15,complete_to_verified_listing_date,,,eastmoney,stock_zh_a_hist,3,eastmoney,primary_passed,,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002600/adjust=qfq/source=eastmoney/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002600/adjust=qfq/source=eastmoney/metadata.json
daily:002600:hfq:attempt:eastmoney,equity_daily_attempt,002600,A,hfq,,failed,NOT_RUN,0,,,2011-07-15,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:002600:hfq,equity_daily,002600,A,hfq,,success,PASS,3414,2011-07-15,2026-08-24,2011-07-15,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002600/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002600/adjust=hfq/source=sina/metadata.json
daily:002230:raw:attempt:eastmoney,equity_daily_attempt,002230,A,raw,,failed,NOT_RUN,0,,,2008-05-12,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:002230:raw,equity_daily,002230,A,raw,,success,PASS,4357,2008-05-12,2026-08-24,2008-05-12,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002230/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002230/adjust=raw/source=sina/metadata.json
daily:002230:qfq:attempt:eastmoney,equity_daily_attempt,002230,A,qfq,,failed,NOT_RUN,0,,,2008-05-12,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:002230:qfq,equity_daily,002230,A,qfq,,success,PASS,4357,2008-05-12,2026-08-24,2008-05-12,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002230/adjust=qfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002230/adjust=qfq/source=sina/metadata.json
daily:002230:hfq:attempt:eastmoney,equity_daily_attempt,002230,A,hfq,,failed,NOT_RUN,0,,,2008-05-12,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:002230:hfq,equity_daily,002230,A,hfq,,success,PASS,4357,2008-05-12,2026-08-24,2008-05-12,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002230/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=002230/adjust=hfq/source=sina/metadata.json
daily:600763:raw:attempt:eastmoney,equity_daily_attempt,600763,A,raw,,failed,NOT_RUN,0,,,1996-10-30,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:600763:raw,equity_daily,600763,A,raw,,success,PASS,6805,1996-10-30,2026-08-24,1996-10-30,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600763/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600763/adjust=raw/source=sina/metadata.json
daily:600763:qfq:attempt:eastmoney,equity_daily_attempt,600763,A,qfq,,failed,NOT_RUN,0,,,1996-10-30,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:600763:qfq,equity_daily,600763,A,qfq,,success,PASS,6805,1996-10-30,2026-08-24,1996-10-30,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600763/adjust=qfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600763/adjust=qfq/source=sina/metadata.json
daily:600763:hfq:attempt:eastmoney,equity_daily_attempt,600763,A,hfq,,failed,NOT_RUN,0,,,1996-10-30,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:600763:hfq,equity_daily,600763,A,hfq,,success,PASS,6805,1996-10-30,2026-08-24,1996-10-30,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600763/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=600763/adjust=hfq/source=sina/metadata.json
daily:603259:raw:attempt:eastmoney,equity_daily_attempt,603259,A,raw,,failed,NOT_RUN,0,,,2018-05-08,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:603259:raw,equity_daily,603259,A,raw,,success,PASS,2016,2018-05-08,2026-08-24,2018-05-08,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=603259/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=603259/adjust=raw/source=sina/metadata.json
daily:603259:qfq:attempt:eastmoney,equity_daily_attempt,603259,A,qfq,,failed,NOT_RUN,0,,,2018-05-08,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:603259:qfq,equity_daily,603259,A,qfq,,success,PASS,2016,2018-05-08,2026-08-24,2018-05-08,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=603259/adjust=qfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=603259/adjust=qfq/source=sina/metadata.json
daily:603259:hfq:attempt:eastmoney,equity_daily_attempt,603259,A,hfq,,failed,NOT_RUN,0,,,2018-05-08,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:603259:hfq,equity_daily,603259,A,hfq,,success,PASS,2016,2018-05-08,2026-08-24,2018-05-08,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=603259/adjust=hfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=603259/adjust=hfq/source=sina/metadata.json
daily:603799:raw:attempt:eastmoney,equity_daily_attempt,603799,A,raw,,failed,NOT_RUN,0,,,2015-01-29,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:603799:raw,equity_daily,603799,A,raw,,success,PASS,2777,2015-01-29,2026-08-24,2015-01-29,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=603799/adjust=raw/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=603799/adjust=raw/source=sina/metadata.json
daily:603799:qfq:attempt:eastmoney,equity_daily_attempt,603799,A,qfq,,failed,NOT_RUN,0,,,2015-01-29,history_unavailable,connection_error,"HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3",eastmoney,stock_zh_a_hist,3,,primary_connection_error;fallback_passed_strict_checks,,connection_failure,,,,,,,,,,,
daily:603799:qfq,equity_daily,603799,A,qfq,,success,PASS,2777,2015-01-29,2026-08-24,2015-01-29,complete_to_verified_listing_date,,,sina,stock_zh_a_daily,1,sina,primary_connection_error;fallback_passed_strict_checks,connection_error,,,,,,,,,,,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=603799/adjust=qfq/source=sina/data.parquet,data/raw/stage17/equity_daily/run_id=68dcbbe5-e065-4737-8688-f909d9f74dc9/market=A/symbol=603799/adjust=qfq/source=sina/metadata.json
