market,category,source_field,canonical_name,mapping_status,configured_unit
A,income_statement,OPERATE_TAX_ADD_YOY,provider_field_5876c5079d509ff1,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,OTHERRIGHT_FAIRVALUE_CHANGE,provider_field_0d48690d2e000dfe,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,provider_field_024057e16b8e9ba4,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,OTHER_COMPRE_INCOME,provider_field_10422f0646694e5b,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,OTHER_COMPRE_INCOME_YOY,provider_field_260cf6a75fc85f18,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,OTHER_INCOME,provider_field_f2feff19c875b038,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,OTHER_INCOME_YOY,provider_field_b546bb56969ea7d5,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,PARENT_NETPROFIT,parent_net_profit,CORE_MAPPED,currency
A,income_statement,PARENT_NETPROFIT_YOY,provider_field_f4d70f8e2a58bf41,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,PARENT_OCI,provider_field_fe0ae5172ae75279,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,PARENT_OCI_YOY,provider_field_5d2672ab3ed228fc,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,PARENT_TCI,provider_field_00978927e28adbaf,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,PARENT_TCI_YOY,provider_field_5a9eb329f6fa37ca,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,POLICY_BONUS_EXPENSE,provider_field_dfca4386eb2384da,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,PRECOMBINE_PROFIT,provider_field_08d3539ed235bbdb,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,REINSURE_EXPENSE,provider_field_bcd4df5ccd2808ff,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,RESEARCH_EXPENSE,provider_field_388d253cdc286f91,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,RESEARCH_EXPENSE_YOY,provider_field_b83e0214c56e2105,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,RIGHTLAW_ABLE_OCI,provider_field_b99f4d4014d51bf5,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,RIGHTLAW_ABLE_OCI_YOY,provider_field_eca1b7ebb75629c3,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,RIGHTLAW_UNABLE_OCI,provider_field_b11bb7f60c81203b,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,RIGHTLAW_UNABLE_OCI_YOY,provider_field_0fa1d69b48e85486,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,SALE_EXPENSE,provider_field_2bb5a8b0eab9dcf6,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,SALE_EXPENSE_YOY,provider_field_5b4c5f3f0a5869ac,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,SETUP_PROFIT_CHANGE,provider_field_ec2607910aa7dd50,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,SETUP_PROFIT_CHANGE_YOY,provider_field_e851f1ef13e7e221,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,SURRENDER_VALUE,provider_field_a8d026544b3edb68,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,TCI_BALANCE,provider_field_c76f6d4d297aa14f,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,TOC_OTHER,provider_field_026ec15113c7cc3f,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,TOI_OTHER,provider_field_547baf60d9da88cb,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,TOTAL_COMPRE_INCOME,provider_field_7688e05590bfcd51,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,TOTAL_COMPRE_INCOME_YOY,provider_field_041478d5445c9225,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,TOTAL_OPERATE_COST,provider_field_d5a6d97565a6dbd1,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,TOTAL_OPERATE_COST_YOY,provider_field_d3b7551dc46025b8,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,TOTAL_OPERATE_INCOME,revenue,CORE_MAPPED,currency
A,income_statement,TOTAL_OPERATE_INCOME_YOY,provider_field_5269e6b78307616e,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,TOTAL_PROFIT,provider_field_2c4fd9f5311f3664,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,TOTAL_PROFIT_BALANCE,provider_field_9a19cb4064a45053,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,TOTAL_PROFIT_BALANCE_YOY,provider_field_401f867d83300eb8,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,TOTAL_PROFIT_YOY,provider_field_8a2ba5fd6bc60699,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,UNABLE_OCI,provider_field_9ef95dcbdcdeba17,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,UNABLE_OCI_OTHER,provider_field_fd72452ef6cafdc7,PASSTHROUGH_STANDARDIZED,inferred
A,income_statement,UNABLE_OCI_YOY,provider_field_e1b539ad02e6b161,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,EV/EBITDA-24A,provider_field_8806e1c1709e7644,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,PEG,provider_field_dc09fefde5024725,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,代码,provider_field_ba85bb67674244bd,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,净利润,provider_field_befabecf71541c8b,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,净利润排名,provider_field_e2f2347a21a6a6f2,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市净率-24A,provider_field_157aad41b94d6bbf,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市净率-MRQ,pb,CORE_MAPPED,ratio
A,valuation_snapshot,市现率1-24A,provider_field_ac2db774422e980d,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市现率1-TTM,provider_field_07fdfa23ebf65ec1,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市现率2-24A,provider_field_ffd0d0b9dcc78de9,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市现率2-TTM,provider_field_4a8ac5c54a1b3a15,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市盈率-25E,provider_field_b033e353a689ccb0,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市盈率-26E,provider_field_4dc74c0b59272a41,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市盈率-27E,provider_field_ccc929486be75367,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市盈率-TTM,pe,CORE_MAPPED,ratio
A,valuation_snapshot,市销率-24A,provider_field_3a0a3b7dafaba4df,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市销率-25E,provider_field_5d5d51929f164a53,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市销率-26E,provider_field_cfe997d2e79d75d0,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市销率-27E,provider_field_c994981f05c7e591,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,市销率-TTM,provider_field_2427613d211a954c,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,总市值,total_market_cap,CORE_MAPPED,currency
A,valuation_snapshot,总市值排名,provider_field_6da7d5b858324fbf,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,排名,provider_field_0296cc8e2958d480,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,流通市值,floating_market_cap,CORE_MAPPED,currency
A,valuation_snapshot,流通市值排名,provider_field_258b7938fa4010ab,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,简称,provider_field_79e00fa11be27e4f,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,营业收入,provider_field_c5fe3102edcb2e23,PASSTHROUGH_STANDARDIZED,inferred
A,valuation_snapshot,营业收入排名,provider_field_a75d1dd3a0ed4b89,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001002,provider_field_e3836213d1eef548,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001003,provider_field_6f76c655fe85dd9f,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001004,provider_field_5003f6e41984370e,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001005,provider_field_2008f94de2a1237f,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001009,provider_field_2b3347247346653a,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001010,provider_field_70d1543214edad2f,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001011,provider_field_5beb60b5d118e2dc,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001013,provider_field_325c3a11144e6bab,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001016,provider_field_49fd7e50717c18f2,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001017,provider_field_f4b7c69442c44739,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001019,provider_field_6333e4f0067a8592,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001022,provider_field_c380a013051decf3,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001023,provider_field_20bc22c6c897f3c3,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001027,provider_field_e644b3fc1b9771c7,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001029,provider_field_cdfe68d4218687a2,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001030,provider_field_53a441651f6aecd1,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001031,provider_field_b81755f5eb0b849c,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001997,provider_field_c7a2625efdfd5f1d,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004001999,provider_field_0e4fa55e459d99f0,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002001,provider_field_9cca5de347f3eec6,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002003,provider_field_dec50b13b11b0888,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002005,provider_field_346114fd455c1232,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002006,provider_field_beabf79ae5f9a71f,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002007,provider_field_b28a47966a049376,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002008,provider_field_a67cc37af517cc12,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002009,provider_field_aad38252a02c77ed,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002010,provider_field_fd6d7bd5c05b7abb,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002011,provider_field_86bda48744cc5573,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002013,provider_field_9f27c3c62515a454,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002015,provider_field_942b43bc84df7a5e,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002017,provider_field_b692ec7f04f7cf94,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002018,provider_field_a52f5986212259b8,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002022,provider_field_601fcb12c5e24170,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002023,provider_field_24af7bd466802d7a,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002997,provider_field_5b6e6ca9dc6ff1d9,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004002999,provider_field_3dc111dd284dda67,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004009999,total_assets,CORE_MAPPED,currency
HK,balance_sheet,004011001,provider_field_d3b334f210f5006d,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011002,provider_field_a7e11687682a13d4,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011003,provider_field_cad6ff6952d08b80,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011004,provider_field_17fcb3b09c589852,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011005,provider_field_bebb9ae8aa237225,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011006,provider_field_f71cfb90ba345237,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011007,provider_field_856bc5010bed4e8d,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011008,provider_field_c64d4b74699c837d,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011009,provider_field_c506e3ccbb16cbbd,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011010,provider_field_e1f3318e22877f50,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011015,provider_field_31703c24ddae2d7d,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011017,provider_field_5572625d873c8090,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011019,provider_field_654794db5dfb33db,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011024,provider_field_dc666e099ee58cd2,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011997,provider_field_f7c35dc3447af34e,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004011999,provider_field_477d710cea084e4f,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004013999,provider_field_9dd7042480b24cbf,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004015999,provider_field_5201a1c7061d9f84,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004016999,provider_field_8e9c74bd815ae71c,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004020001,provider_field_28ce4c334bfa6f01,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004020003,provider_field_4c703ec33f9778d9,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004020005,provider_field_dbebf0e9dfeed5c3,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004020007,provider_field_e145fa825b4fe6f4,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004020008,provider_field_f5a96b67e8e8a023,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004020009,provider_field_a88354180031d4f3,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004020010,provider_field_a304d4b760904e88,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004020013,provider_field_ca7f900e1e4ef2c6,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004020020,provider_field_f6c8d4386b53dd3d,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004020997,provider_field_0fe2840fec6e7121,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004020999,provider_field_52cd420391bb2f5b,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004025999,total_liabilities,CORE_MAPPED,currency
HK,balance_sheet,004027999,provider_field_bedd493f0441c1c2,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004028999,net_assets,CORE_MAPPED,currency
HK,balance_sheet,004030001,provider_field_3be87e323b0c7fed,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004030002,provider_field_04cf87cfc5fbbc53,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004030003,provider_field_c40a1e7f1793d4c9,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004030004,provider_field_ad92047dbc811702,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004030005,provider_field_8b8e559cb74edd84,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004030009,provider_field_44ef2ffb95022862,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004030012,provider_field_c6a7faadcf9d1bc6,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004030013,provider_field_9bf598169e274e39,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004030997,provider_field_6c4aca07be25cf59,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004030999,provider_field_03b90d8e2eccc706,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004036999,provider_field_02e9a157fb336496,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004037999,provider_field_eb61cb2d55c9ff2a,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004039999,provider_field_b71ce011a9dc3213,PASSTHROUGH_STANDARDIZED,inferred
HK,balance_sheet,004060999,provider_field_4b4527cb1cdd7138,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001001,provider_field_2d497e1101ca4cce,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001002,provider_field_69e0b9ad7f255af4,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001003,provider_field_1427f95e7fabed3e,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001004,provider_field_afcbf624e7556d7d,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001005,provider_field_e3f48279a09f60fa,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001006,provider_field_0d4a1392df7e3230,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001007,provider_field_5225c3ea8629cbf9,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001008,provider_field_503c982eab58d9c1,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001009,provider_field_0465b5d0a34e25ac,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001010,provider_field_b523179251646865,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001011,provider_field_6de03cc01e4acf77,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001997,provider_field_7643a26aba013c21,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,001999,provider_field_9ca9920d10768e00,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,002001,provider_field_4a5359056389d5f5,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,002002,provider_field_66a95d234622b68d,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,002003,provider_field_e58a4b426006d37f,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,002004,provider_field_d3e66ba65ae462a3,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,002005,provider_field_bdd297db958397e9,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,002006,provider_field_665b5d33c86eeaa7,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,002007,provider_field_b84d51e1585ec2fe,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,002008,provider_field_63afe602f2b7268c,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,002009,provider_field_5becd3c29fd1a19d,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,002014,provider_field_e1ddd0feefb19539,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,002999,provider_field_dcaee00245eef9a1,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,003001,provider_field_f69ebc2e0e35ec57,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,003002,provider_field_28a05b372af7b8d6,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,003003,provider_field_2c981343294aa358,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,003997,provider_field_96f81c7ec9bcc1e0,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,003999,operating_cash_flow,CORE_MAPPED,currency
HK,cash_flow_statement,005001,provider_field_3dbbd65cf2f6cec8,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005002,provider_field_78191ae8f7cf6cf1,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005003,provider_field_270b45196e1cfdcf,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005004,provider_field_08c204e6c432d549,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005005,provider_field_95827a3b2ebca002,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005006,provider_field_774a761a4934480e,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005007,provider_field_27475cf91b2f3b76,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005008,provider_field_750b1bf4cad84f7c,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005009,provider_field_ab132760ab2c687a,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005010,provider_field_348df679fd7e9314,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005011,provider_field_2b690ddc5c0f56a7,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005012,provider_field_d68df7f380fbc3fc,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005997,provider_field_31a2480eb3c8ac42,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,005999,provider_field_d9ec355caaffda0c,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,006999,provider_field_92be24d80505454f,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007001,provider_field_65045fdb3d46a802,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007002,provider_field_d35487c279ead79b,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007003,provider_field_a3fc018f8b3afe27,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007004,provider_field_fa893d42318b298d,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007005,provider_field_97744b9b11209b68,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007006,provider_field_ea23adfe9dd906de,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007007,provider_field_0a0255ba3857e5df,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007008,provider_field_4781afa4226fc937,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007009,provider_field_d37eaa58405f3126,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007010,provider_field_beab759f88fe2c4a,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007011,provider_field_f263fa5c8d9685d8,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007012,provider_field_12162e63e39bdc11,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007013,provider_field_844f72f9e77a1a32,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007997,provider_field_275cff2e1e8e5c02,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,007999,provider_field_54fb162d99ec2ffa,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,008001,provider_field_474d387143e1fdbc,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,010999,provider_field_d71d2ff32ff97633,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,011001,provider_field_fa8379c33174f0bd,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,011997,provider_field_3a9e405f8c6aa28f,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,011999,provider_field_f64f45978ce6a294,PASSTHROUGH_STANDARDIZED,inferred
HK,cash_flow_statement,013999,provider_field_1794bc82661cd366,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,BASIC_EPS,eps,CORE_MAPPED,currency_per_share
HK,financial_indicator,BPS,provider_field_e150be570fec65dc,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,CURRENTDEBT_DEBT,provider_field_f422e5e73986450a,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,CURRENT_RATIO,provider_field_52795122cfb67830,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,DEBT_ASSET_RATIO,debt_to_asset,CORE_MAPPED,percent
HK,financial_indicator,DILUTED_EPS,provider_field_75af55fe6bda75ee,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,EPS_TTM,provider_field_021ba36ae74b5016,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,GROSS_PROFIT,provider_field_6458746023020581,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,GROSS_PROFIT_QOQ,provider_field_8dae1bc50f4c9344,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,GROSS_PROFIT_RATIO,gross_margin,CORE_MAPPED,percent
HK,financial_indicator,GROSS_PROFIT_YOY,provider_field_3d08363373ae5241,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,HOLDER_PROFIT,parent_net_profit,CORE_MAPPED,currency
HK,financial_indicator,HOLDER_PROFIT_QOQ,provider_field_a9009a5ed0df7b40,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,HOLDER_PROFIT_YOY,provider_field_516842cf509ea78a,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,NET_PROFIT_RATIO,net_margin,CORE_MAPPED,percent
HK,financial_indicator,OCF_SALES,provider_field_c0d491bddeeb61d8,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,OPERATE_INCOME,revenue,CORE_MAPPED,currency
HK,financial_indicator,OPERATE_INCOME_QOQ,provider_field_0aa8199f3fe6030d,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,OPERATE_INCOME_YOY,provider_field_4aff31d81e2d039c,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,PER_NETCASH_OPERATE,provider_field_29386024c3098b87,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,PER_OI,provider_field_0034e4a951806163,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,ROA,roa,CORE_MAPPED,percent
HK,financial_indicator,ROE_AVG,roe,CORE_MAPPED,percent
HK,financial_indicator,ROE_YEARLY,provider_field_e25bc4cb4c29fd01,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,ROIC_YEARLY,provider_field_926eac73b3486458,PASSTHROUGH_STANDARDIZED,inferred
HK,financial_indicator,TAX_EBT,provider_field_3c418a0e080ae1f1,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004001001,provider_field_dc9e5cc3b2fb22ae,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004001002,provider_field_161f850072b329e7,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004001999,revenue,CORE_MAPPED,currency
HK,income_statement,004005001,provider_field_d889392397105c38,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004005002,provider_field_55c39ee6e94b0bc0,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004005003,provider_field_a5ccea80531a2bbb,PASSTHROUGH_STANDARDIZED,inferred
HK,income_statement,004007999,provider_field_1613bb70aced790a,PASSTHROUGH_STANDARDIZED,inferred
